s1,µA1,s2,µA2,s3,µA3,s4,µA4,Sensor 1 y(0.1),Sensor 2 y(0.1),Sensor 3 y(0.1),Sensor 4 y(0.1),Sensor 1 y(0.01),Sensor 2 y(0.01),Sensor 3 y(0.01),Sensor 4 y(0.01),Sensor 1 y(0.001),Sensor 2 y(0.001),Sensor 3 y(0.001),Sensor 4 y(0.001)
19.25,0.013113,19.25,0.918632,19.25,2.6157,19.25,30.9976,0.0118017,0.8275312,2.356034,27.862399999999997,0.01298187,0.91037962,2.5918753999999997,30.644209999999998,0.013099887,0.918664462,2.61545954,30.922390999999998
19.5,0.013113,19.5,0.918632,19.5,2.61761,19.5,31.032,0.0118017,0.8267688,2.354321,27.90128,0.01298187,0.90944568,2.5895620999999998,30.687967999999998,0.013099887,0.917713368,2.6130862099999996,30.9666368
19.75,0.013113,19.75,0.921016,19.75,2.62047,19.75,31.0358,0.0118017,0.8270071999999999,2.356135,27.92918,0.01298187,0.90946952,2.5914625,30.721718,0.013099887,0.917715752,2.6149952499999998,31.000971800000002
20.0,0.013113,20.0,0.921493,20.0,2.62619,20.0,31.0277,0.0118017,0.8289620999999999,2.358995,27.931409999999996,0.01298187,0.91181061,2.5943225,30.725360999999996,0.013099887,0.920095461,2.61785525,31.004756099999998
20.25,0.013113,20.25,0.919585,20.25,2.63191,20.25,31.0487,0.0118017,0.8291529,2.364143,27.92703,0.01298187,0.9122589900000001,2.5999852999999997,30.717633,0.013099887,0.920569599,2.6235695299999997,30.9966933
20.5,0.013113,20.5,0.920539,20.5,2.62333,20.5,30.9747,0.0118017,0.8277219,2.367861,27.93643,0.01298187,0.91039869,2.6055051000000002,30.737472999999998,0.013099887,0.918666369,2.6292695100000003,31.0175773
20.75,0.013113,20.75,0.92185,20.75,2.62285,20.75,31.0024,0.0118017,0.8286161999999999,2.360949,27.880000000000003,0.01298187,0.91134672,2.5970919,30.665229999999998,0.013099887,0.919619772,2.62070619,30.943752999999997
21.0,0.013113,21.0,0.923877,21.0,2.62381,21.0,30.9776,0.0118017,0.8298677,2.3606610000000003,27.899680000000004,0.01298187,0.91265177,2.5966310999999997,30.692128000000004,0.013099887,0.9209301769999999,2.62022811,30.971372800000005
21.25,0.013113,21.25,0.9234,21.25,2.61999,21.25,30.9652,0.0118017,0.8314416,2.361047,27.8786,0.01298187,0.9146334599999999,2.5975337,30.6677,0.013099887,0.9229526459999999,2.6211823700000005,30.94661
21.5,0.013113,21.5,0.9234,21.5,2.61856,21.5,31.0239,0.0118017,0.83106,2.357848,27.874550000000003,0.01298187,0.914166,2.5937758,30.656135,0.013099887,0.9224766,2.61736858,30.9342935
21.75,0.013113,21.75,0.921969,21.75,2.62285,21.75,31.0062,0.0118017,0.8309169000000001,2.357133,27.91974,0.01298187,0.9141516900000001,2.5924173,30.713484,0.013099887,0.9224751689999999,2.61594573,30.9928584
22.0,0.013113,22.0,0.919585,22.0,2.61999,22.0,31.0286,0.0118017,0.8295337,2.3602790000000002,27.90782,0.01298187,0.91272547,2.5965929,30.696362,0.013099887,0.9210446470000001,2.6202242900000003,30.9752162
22.25,0.013113,22.25,0.921016,22.25,2.6219,22.25,31.0,0.0118017,0.8277696,2.3581820000000002,27.92288,0.01298187,0.9104034599999999,2.5938092,30.718028,0.013099887,0.918666846,2.61737192,30.9975428
22.5,0.013113,22.5,0.920539,22.5,2.61856,22.5,30.9514,0.0118017,0.8288667,2.359376,27.89514,0.01298187,0.91180107,2.5956476,30.689514000000003,0.013099887,0.9200945069999998,2.61927476,30.9689514
22.75,0.013113,22.75,0.919824,22.75,2.61713,22.75,30.9733,0.0118017,0.8284136,2.356561,27.858449999999998,0.01298187,0.9113264600000001,2.5923601,30.642105,0.013099887,0.919617746,2.6159400099999996,30.9204705
23.0,0.013113,23.0,0.920002,23.0,2.61713,23.0,30.9933,0.0118017,0.8278593999999999,2.355417,27.877969999999998,0.01298187,0.9106275399999999,2.5909587,30.663766999999996,0.013099887,0.9189043539999999,2.61451287,30.942346699999998
23.25,0.013113,23.25,0.919585,23.25,2.61618,23.25,30.9991,0.0118017,0.8279601,2.355322,27.894550000000002,0.01298187,0.91079781,2.5909492,30.683425,0.013099887,0.919081581,2.61451192,30.962312500000003
23.5,0.013113,23.5,0.919213,23.5,2.6157,23.5,30.9964,0.0118017,0.8275893000000001,2.354514,27.89892,0.01298187,0.9103854299999999,2.5900133999999997,30.689082,0.013099887,0.918665043,2.61356334,30.9680982
23.75,0.013113,23.75,0.918632,23.75,2.61808,23.75,31.0034,0.0118017,0.8272336,2.354368,27.89746,0.01298187,0.91001506,2.5895668,30.686506,0.013099887,0.918293206,2.61308668,30.965410600000002
24.0,0.013113,24.0,0.918632,24.0,2.61856,24.0,30.99,0.0118017,0.8267688,2.35632,27.90172,0.01298187,0.90944568,2.591904,30.693232,0.013099887,0.917713368,2.6154624,30.9723832
24.25,0.013113,24.25,0.918632,24.25,2.61951,24.25,31.0014,0.0118017,0.8267688,2.356799,27.892139999999998,0.01298187,0.90944568,2.5923839,30.680214,0.013099887,0.917713368,2.61594239,30.9590214
24.5,0.013113,24.5,0.918155,24.5,2.61761,24.5,30.9938,0.0118017,0.8267211,2.3573690000000003,27.9005,0.01298187,0.90944091,2.5932959,30.69131,0.013099887,0.917712891,2.61688859,30.970391
24.75,0.013113,24.75,0.919108,24.75,2.61856,24.75,30.9862,0.0118017,0.8264348000000001,2.355944,27.89366,0.01298187,0.9089829800000001,2.5914434,30.683786,0.013099887,0.917237798,2.61499334,30.9627986
25.0,0.013113,25.0,0.917201,25.0,2.61987,25.0,30.9752,0.0118017,0.8270065000000001,2.3568350000000002,27.88648,0.01298187,0.90989785,2.5923875,30.676228000000002,0.013099887,0.9181869850000001,2.61594275,30.9552028
25.25,0.013113,25.25,0.921969,25.25,2.6219,25.25,30.9533,0.0118017,0.8259577,2.358086,27.875490000000003,0.01298187,0.90807667,2.5936916,30.665229,0.013099887,0.916288567,2.61725216,30.9442029
25.5,0.013113,25.5,0.924354,25.5,2.62142,25.5,30.9666,0.0118017,0.8300106,2.359662,27.859299999999998,0.01298187,0.9127731600000001,2.5956761999999998,30.6439,0.013099887,0.9210494160000001,2.61927762,30.922359999999998
25.75,0.013113,25.75,0.924354,25.75,2.62142,25.75,30.938,0.0118017,0.8319186000000001,2.359278,27.86708,0.01298187,0.91511046,2.5952058,30.656648,0.013099887,0.923429646,2.61879858,30.9356048
26.0,0.013113,26.0,0.922804,26.0,2.62381,26.0,30.929,0.0118017,0.8317636,2.3595170000000003,27.8433,0.01298187,0.91509496,2.5952297,30.628529999999998,0.013099887,0.923428096,2.61880097,30.907053
26.25,0.013113,26.25,0.921493,26.25,2.62428,26.25,30.9271,0.0118017,0.8303925000000001,2.361476,27.83591,0.01298187,0.9135628499999999,2.5975766,30.619690999999996,0.013099887,0.921879885,2.6211866600000002,30.898069099999997
26.5,0.013113,26.5,0.921016,26.5,2.62428,26.5,30.9519,0.0118017,0.829296,2.3618520000000003,27.836869999999998,0.01298187,0.9122733000000001,2.5980372000000003,30.618077,0.013099887,0.92057103,2.62165572,30.8961977
26.75,0.013113,26.75,0.919108,26.75,2.62524,26.75,30.9495,0.0118017,0.8287236,2.3619480000000004,27.85647,0.01298187,0.91178676,2.5980468,30.642356999999997,0.013099887,0.9200930759999999,2.62165668,30.920945699999997
27.0,0.013113,27.0,0.920062,27.0,2.62297,27.0,30.9771,0.0118017,0.8272926,2.362489,27.85731,0.01298187,0.90992646,2.5989648999999995,30.640280999999998,0.013099887,0.9181898460000001,2.62261249,30.9185781
27.25,0.013113,27.25,0.921969,27.25,2.62142,27.25,30.9628,0.0118017,0.8282465,2.3605180000000003,27.87796,0.01298187,0.9108804500000001,2.5967248,30.667185999999997,0.013099887,0.919143845,2.62034548,30.9461086
27.5,0.013113,27.5,0.919585,27.5,2.62094,27.5,30.949,0.0118017,0.8295337,2.35923,27.86514,0.01298187,0.91272547,2.595201,30.653034,0.013099887,0.9210446470000001,2.6187981,30.9318234
27.75,0.013113,27.75,0.921016,27.75,2.62428,27.75,30.9676,0.0118017,0.8277696,2.3591800000000003,27.855960000000003,0.01298187,0.9104034599999999,2.594764,30.639696,0.013099887,0.918666846,2.6183224000000003,30.918069600000003
28.0,0.013113,28.0,0.919108,28.0,2.61999,28.0,30.9452,0.0118017,0.8287236,2.3614230000000003,27.8686,0.01298187,0.91178676,2.5979943000000003,30.657700000000002,0.013099887,0.9200930759999999,2.62165143,30.93661
28.25,0.013113,28.25,0.920539,28.25,2.62381,28.25,30.9652,0.0118017,0.8273403,2.3583730000000003,27.85268,0.01298187,0.90993123,2.5938283,30.635948,0.013099887,0.9181903230000001,2.61737383,30.914274799999998
28.5,0.013113,28.5,0.919585,28.5,2.62094,28.5,30.9501,0.0118017,0.8283897,2.361142,27.86717,0.01298187,0.91132407,2.5975432,30.655397,0.013099887,0.919617507,2.6211833200000005,30.9342197
28.75,0.013113,28.75,0.920062,28.75,2.62381,28.75,30.9495,0.0118017,0.8276742,2.3591330000000004,27.85503,0.01298187,0.91039392,2.5947593,30.640593,0.013099887,0.918665892,2.61832193,30.9191493
29.0,0.013113,29.0,0.920062,29.0,2.62619,29.0,30.9404,0.0118017,0.8280558,2.361667,27.85364,0.01298187,0.91086138,2.5975957000000003,30.639913999999997,0.013099887,0.919141938,2.6211885700000006,30.918541400000002
29.25,0.013113,29.25,0.920062,29.25,2.62571,29.25,30.9304,0.0118017,0.8280558,2.363523,27.84536,0.01298187,0.91086138,2.5999232999999995,30.630896,0.013099887,0.919141938,2.6235633299999996,30.909449600000002
29.5,0.013113,29.5,0.920539,29.5,2.62333,29.5,30.9547,0.0118017,0.8281035,2.3629010000000004,27.83979,0.01298187,0.91086615,2.5994291,30.621339,0.013099887,0.919142415,2.6230819100000002,30.8994939
29.75,0.013113,29.75,0.921969,29.75,2.62464,29.75,30.9414,0.0118017,0.8286281,2.3611280000000003,27.8579,0.01298187,0.91134791,2.5971098,30.645019999999995,0.013099887,0.919619891,2.62070798,30.923732
30.0,0.013113,30.0,0.922446,30.0,2.62524,30.0,30.9895,0.0118017,0.8298198,2.362236,27.85207,0.01298187,0.91275408,2.5983995999999996,30.632467000000002,0.013099887,0.9210475080000001,2.6220159599999997,30.910506700000003
30.25,0.013113,30.25,0.92185,30.25,2.62428,30.25,31.0305,0.0118017,0.8301417999999999,2.3626199999999997,27.894650000000002,0.01298187,0.91321558,2.598978,30.680014999999997,0.013099887,0.921522958,2.6226138,30.9585515
30.5,0.013113,30.5,0.921493,30.5,2.62428,30.5,31.0172,0.0118017,0.8296293,2.3618520000000003,27.92612,0.01298187,0.91262793,2.5980372000000003,30.720062,0.013099887,0.9209277929999999,2.62165572,30.9994562
30.75,0.013113,30.75,0.921493,30.75,2.62381,30.75,30.9952,0.0118017,0.8293437,2.3618050000000004,27.91328,0.01298187,0.91227807,2.5980325000000004,30.706808,0.013099887,0.920571507,2.6216552500000003,30.986160799999997
31.0,0.013113,31.0,0.921612,31.0,2.62285,31.0,30.9867,0.0118017,0.8293556,2.361333,27.894830000000002,0.01298187,0.91227926,2.5975623000000003,30.685163000000003,0.013099887,0.920571626,2.6211852300000005,30.9641963
31.25,0.013113,31.25,0.921493,31.25,2.62142,31.25,31.0286,0.0118017,0.8294389000000001,2.3604220000000002,27.892220000000002,0.01298187,0.91239469,2.5966072,30.677252,0.013099887,0.9206902690000001,2.62022572,30.9557552
31.5,0.013113,31.5,0.921969,31.5,2.6219,31.5,31.0143,0.0118017,0.8293913,2.3593260000000003,27.924310000000002,0.01298187,0.9122828300000001,2.5952106,30.718170999999998,0.013099887,0.920571983,2.61879906,30.9975571
31.75,0.013113,31.75,0.919108,31.75,2.62428,31.75,30.9964,0.0118017,0.8294860000000001,2.359948,27.91108,0.01298187,0.9127207,2.5957048,30.703978,0.013099887,0.92104417,2.6192804800000005,30.9832678
32.0,0.013113,32.0,0.921969,32.0,2.62524,32.0,30.9752,0.0118017,0.8274833,2.3619480000000004,27.89464,0.01298187,0.90994553,2.5980468,30.686224,0.013099887,0.9181917530000001,2.62165668,30.965382400000003
32.25,0.013113,32.25,0.920539,32.25,2.62619,32.25,30.9676,0.0118017,0.8296291,2.3628109999999998,27.876920000000002,0.01298187,0.91273501,2.5989970999999996,30.665372,0.013099887,0.9210456010000001,2.62261571,30.9442172
32.5,0.013113,32.5,0.921969,32.5,2.62619,32.5,31.001,0.0118017,0.8286281,2.363571,27.874180000000003,0.01298187,0.91134791,2.5999280999999996,30.658258,0.013099887,0.919619891,2.62356381,30.9366658
32.75,0.013113,32.75,0.921969,32.75,2.62762,32.75,31.0057,0.0118017,0.8297721,2.363714,27.90137,0.01298187,0.91274931,2.5999423999999998,30.691036999999998,0.013099887,0.9210470310000001,2.62356524,30.970003700000003
33.0,0.013113,33.0,0.922446,33.0,2.62333,33.0,31.0105,0.0118017,0.8298198,2.364429,27.90561,0.01298187,0.91275408,2.6013009,30.695691,0.013099887,0.9210475080000001,2.6249880899999996,30.9746991
33.25,0.013113,33.25,0.921493,33.25,2.62094,33.25,31.0162,0.0118017,0.8301061,2.360758,27.91002,0.01298187,0.91321201,2.5970728000000003,30.700452000000002,0.013099887,0.9215226009999999,2.62070428,30.9794952
33.5,0.013113,33.5,0.921969,33.5,2.62285,33.5,31.0367,0.0118017,0.8293913,2.3590370000000003,27.91663,0.01298187,0.9122828300000001,2.5947497,30.706243,0.013099887,0.920571983,2.61832097,30.985204300000003
33.75,0.013113,33.75,0.920539,33.75,2.62142,33.75,31.0205,0.0118017,0.8296291,2.3604220000000002,27.93141,0.01298187,0.91273501,2.5966072,30.726171,0.013099887,0.9210456010000001,2.62022572,31.005647099999997
34.0,0.013113,34.0,0.922923,34.0,2.62524,34.0,31.0539,0.0118017,0.8287235,2.3596600000000003,27.92179,0.01298187,0.91135745,2.595244,30.710628999999997,0.013099887,0.919620845,2.6188024,30.989512899999998
34.25,0.013113,34.25,0.921493,34.25,2.62142,34.25,31.0487,0.0118017,0.8304877,2.3623339999999997,27.947989999999997,0.01298187,0.91367947,2.5989493999999995,30.743309,0.013099887,0.9219986470000001,2.62261094,31.0228409
34.5,0.013113,34.5,0.919585,34.5,2.61999,34.5,31.021,0.0118017,0.8291529,2.359135,27.94106,0.01298187,0.9122589900000001,2.5951915,30.737935999999998,0.013099887,0.920569599,2.61879715,31.0176236
34.75,0.013113,34.75,0.920062,34.75,2.62047,34.75,31.0329,0.0118017,0.8276742,2.358039,27.920090000000002,0.01298187,0.91039392,2.5937949000000002,30.710909,0.013099887,0.918665892,2.6173704900000003,30.989990900000002
35.0,0.013113,35.0,0.921016,35.0,2.62381,35.0,31.0463,0.0118017,0.8281512,2.358757,27.93095,0.01298187,0.91087092,2.5942987,30.722705,0.013099887,0.919142892,2.61785287,31.001880500000002
35.25,0.013113,35.25,0.918632,35.25,2.62619,35.25,31.0467,0.0118017,0.828676,2.361667,27.94171,0.01298187,0.911782,2.5975957000000003,30.735841,0.013099887,0.9200925999999999,2.6211885700000006,31.0152541
35.5,0.013113,35.5,0.919585,35.5,2.62047,35.5,31.0458,0.0118017,0.8268641,2.362999,27.941940000000002,0.01298187,0.9094552100000001,2.5998708999999995,30.736224000000004,0.013099887,0.917714321,2.62355809,31.0156524
35.75,0.013113,35.75,0.922446,35.75,2.62667,35.75,31.0329,0.0118017,0.8279126,2.3590430000000002,27.93993,0.01298187,0.91041776,2.5943273,30.735212999999998,0.013099887,0.918668276,2.61785573,31.014741299999997
36.0,0.013113,36.0,0.921969,36.0,2.62953,36.0,31.0048,0.0118017,0.8301537,2.364289,27.9268,0.01298187,0.91321677,2.6004319,30.72229,0.013099887,0.9215230769999999,2.6240461899999996,31.001839
36.25,0.013113,36.25,0.923877,36.25,2.62857,36.25,30.9786,0.0118017,0.8299629,2.366481,27.901699999999998,0.01298187,0.91276839,2.6032251,30.69449,0.013099887,0.9210489390000001,2.62689951,30.973768999999997
36.5,0.013113,36.5,0.92483,36.5,2.63191,36.5,30.9828,0.0118017,0.8315846,2.366047,27.88116,0.01298187,0.9146477599999999,2.6023177,30.668856,0.013099887,0.922954076,2.62594477,30.9476256
36.75,0.013113,36.75,0.926738,36.75,2.6343,36.75,30.9921,0.0118017,0.8325378000000001,2.368958,27.885450000000002,0.01298187,0.91560078,2.6056148,30.673065,0.013099887,0.923907078,2.6292804800000003,30.9518265
37.0,0.013113,37.0,0.927691,37.0,2.63239,37.0,31.0014,0.0118017,0.8341594999999999,2.370679,27.89382,0.01298187,0.9174801499999999,2.6079379,30.682272,0.013099887,0.925812215,2.63166379,30.9611172
37.25,0.013113,37.25,0.924354,37.25,2.63096,37.25,31.0057,0.0118017,0.8345882000000001,2.369008,27.901690000000002,0.01298187,0.91838072,2.6060518,30.691429000000003,0.013099887,0.926759972,2.6297561799999998,30.9704029
37.5,0.013113,37.5,0.922446,37.5,2.62619,37.5,30.9943,0.0118017,0.8317278,2.367387,27.90399,0.01298187,0.91509138,2.6046027,30.695529,0.013099887,0.923427738,2.6283242700000002,30.974682899999998
37.75,0.013113,37.75,0.921016,37.75,2.62571,37.75,31.0591,0.0118017,0.8300584,2.363523,27.90135,0.01298187,0.91320724,2.5999232999999995,30.685005,0.013099887,0.921522124,2.6235633299999996,30.9633705
38.0,0.013113,38.0,0.92483,38.0,2.62667,38.0,31.041,0.0118017,0.8292957999999999,2.3632350000000004,27.951380000000004,0.01298187,0.91184398,2.5994625,30.748328,0.013099887,0.9200987979999999,2.6230852500000004,31.028022800000002
38.25,0.013113,38.25,0.922923,38.25,2.62714,38.25,31.0816,0.0118017,0.8321563000000001,2.3640499999999998,27.94096,0.01298187,0.91556263,2.600408,30.730996,0.013099887,0.923903263,2.6240437999999995,31.0099996
38.5,0.013113,38.5,0.921493,38.5,2.6281,38.5,31.0825,0.0118017,0.8304877,2.364522,27.973530000000004,0.01298187,0.91367947,2.6008781999999995,30.770793,0.013099887,0.9219986470000001,2.6245138199999998,31.0505193
38.75,0.013113,38.75,0.920062,38.75,2.62714,38.75,31.0738,0.0118017,0.8292006000000001,2.365194,27.973380000000002,0.01298187,0.9122637600000001,2.6018094,30.771587999999998,0.013099887,0.920570076,2.62547094,31.0514088
39.0,0.013113,39.0,0.923877,39.0,2.62524,39.0,31.0672,0.0118017,0.8284373,2.364236,27.96576,0.01298187,0.91089953,2.6008495999999997,30.762995999999998,0.013099887,0.919145753,2.62451096,31.042719599999998
39.25,0.013113,39.25,0.921969,39.25,2.62667,39.25,31.0639,0.0118017,0.8312984999999999,2.362859,27.96015,0.01298187,0.9146191499999999,2.5990018999999998,30.756495,0.013099887,0.922951215,2.62261619,31.0361295
39.5,0.013113,39.5,0.9234,39.5,2.62762,39.5,31.0506,0.0118017,0.8299152,2.364098,27.95618,0.01298187,0.91276362,2.6004128,30.753127999999997,0.013099887,0.9210484620000001,2.6240442799999997,31.0328228
39.75,0.013113,39.75,0.922923,39.75,2.62834,39.75,31.0487,0.0118017,0.8310123,2.3649299999999998,27.94535,0.01298187,0.91416123,2.601351,30.740074999999997,0.013099887,0.9224761229999999,2.6249930999999997,31.019547499999998
40.0,0.013113,40.0,0.923162,40.0,2.63,40.0,31.0944,0.0118017,0.8306546,2.3656720000000004,27.948400000000003,0.01298187,0.9136961600000001,2.6020732,30.73867,0.013099887,0.9220003160000001,2.6257133200000005,31.017697000000002
40.25,0.013113,40.25,0.922923,40.25,2.62905,40.25,31.103,0.0118017,0.8308219000000001,2.366905,27.98582,0.01298187,0.91392799,2.6036905,30.783542,0.013099887,0.922238599,2.62736905,31.0633142
40.5,0.013113,40.5,0.9234,40.5,2.62428,40.5,31.0644,0.0118017,0.8306784,2.365668,27.988840000000003,0.01298187,0.9136985400000001,2.6027118,30.791584000000004,0.013099887,0.9220005540000001,2.62641618,31.0718584
40.75,0.013113,40.75,0.921969,40.75,2.62476,40.75,31.0591,0.0118017,0.8309169000000001,2.3619000000000003,27.95743,0.01298187,0.9141516900000001,2.5980420000000004,30.753702999999998,0.013099887,0.9224751689999999,2.6216562000000003,31.033330299999996
41.0,0.013113,41.0,0.922446,41.0,2.62905,41.0,31.0944,0.0118017,0.8298198,2.3627130000000003,27.956720000000004,0.01298187,0.91275408,2.5985553,30.748862000000003,0.013099887,0.9210475080000001,2.6221395300000006,31.0280762
41.25,0.013113,41.25,0.9234,41.25,2.62905,41.25,31.1431,0.0118017,0.8302968,2.366145,27.98983,0.01298187,0.91323108,2.6027595,30.783943,0.013099887,0.921524508,2.62642095,31.0633543
41.5,0.0135899,41.5,0.921969,41.5,2.63048,41.5,31.0949,0.01184939,0.8309169000000001,2.366288,28.023970000000002,0.012986639,0.9141516900000001,2.6027738,30.831187,0.0131003639,0.9224751689999999,2.62642238,31.1119087
41.75,0.013113,41.75,0.922923,41.75,2.63048,41.75,31.1264,0.012183220000000002,0.8298675,2.367432,27.98856,0.013449232,0.91275885,2.6041752,30.784266,0.0135758332,0.9210479850000001,2.62784952,31.0638366
42.0,0.0135899,42.0,0.921969,42.0,2.62762,42.0,31.0911,0.01184939,0.8305353000000001,2.367146,28.01023,0.012986639,0.9136842300000001,2.6041466,30.814783,0.0131003639,0.9219991230000001,2.62784666,31.0952383
42.25,0.013113,42.25,0.922923,42.25,2.62619,42.25,31.0959,0.012183220000000002,0.8298675,2.364715,27.98247,0.013449232,0.91275885,2.6013295,30.780237,0.0135758332,0.9210479850000001,2.6249909499999995,31.0600137
42.5,0.013113,42.5,0.9234,42.5,2.62524,42.5,31.0949,0.0118017,0.8306784,2.363476,27.98621,0.01298187,0.9136985400000001,2.5999185999999996,30.784931,0.013099887,0.9220005540000001,2.62356286,31.0648031
42.75,0.013113,42.75,0.922446,42.75,2.6281,42.75,31.0752,0.0118017,0.8309646,2.363002,27.983439999999998,0.01298187,0.9141564600000001,2.5990161999999994,30.783754,0.013099887,0.922475646,2.6226176199999998,31.0637854
43.0,0.013113,43.0,0.921493,43.0,2.63048,43.0,31.0725,0.0118017,0.8301061,2.365528,27.967409999999997,0.01298187,0.91321201,2.6018428,30.764421,0.013099887,0.9215226009999999,2.62547428,31.0441221
43.25,0.013113,43.25,0.921969,43.25,2.6281,43.25,31.0377,0.0118017,0.8293913,2.367194,27.96177,0.01298187,0.9122828300000001,2.6041513999999997,30.761427,0.013099887,0.920571983,2.6278471399999996,31.0413927
43.5,0.013113,43.5,0.922446,43.5,2.62476,43.5,31.0496,0.0118017,0.8298198,2.364956,27.93512,0.01298187,0.91275408,2.6017856,30.727442000000003,0.013099887,0.9210475080000001,2.62546856,31.006674200000003
43.75,0.013113,43.75,0.922327,43.75,2.62857,43.75,31.0806,0.0118017,0.8301895,2.3626650000000002,27.947740000000003,0.01298187,0.91322035,2.5985505,30.739414,0.013099887,0.921523435,2.6221390500000004,31.018581400000002
44.0,0.013113,44.0,0.922923,44.0,2.63,44.0,31.0954,0.0118017,0.8301539000000001,2.365856,27.974020000000003,0.01298187,0.91310969,2.6022986,30.769942,0.013099887,0.921405269,2.62594286,31.0495342
44.25,0.013113,44.25,0.921969,44.25,2.6343,44.25,31.1364,0.0118017,0.8305353000000001,2.36743,27.989960000000004,0.01298187,0.9136842300000001,2.6037429999999997,30.784856,0.013099887,0.9219991230000001,2.6273743,31.0643456
44.5,0.013113,44.5,0.923877,44.5,2.63096,44.5,31.1402,0.0118017,0.8299629,2.370536,28.023139999999998,0.01298187,0.91276839,2.6079236,30.825073999999997,0.013099887,0.9210489390000001,2.63166236,31.1052674
44.75,0.013113,44.75,0.924354,44.75,2.63334,44.75,31.1297,0.0118017,0.831537,2.368102,28.02513,0.01298187,0.9146429999999999,2.6046742000000003,30.828692999999998,0.013099887,0.9229536,2.6283314200000003,31.109049300000002
45.0,0.013113,45.0,0.925307,45.0,2.63,45.0,31.1207,0.0118017,0.8320139000000001,2.369672,28.015829999999998,0.01298187,0.91511999,2.6069732,30.818313,0.013099887,0.923430599,2.63070332,31.0985613
45.25,0.013113,45.25,0.925784,45.25,2.63382,45.25,31.1216,0.0118017,0.832824,2.367382,28.00872,0.01298187,0.9160587,2.6037382,30.809502,0.013099887,0.92438217,2.62737382,31.0895802
45.5,0.013113,45.5,0.926261,45.5,2.6343,45.5,31.0887,0.0118017,0.8332533000000001,2.370486,28.00615,0.01298187,0.9165309300000001,2.6074866,30.810055,0.013099887,0.9248586930000001,2.6311866600000005,31.0904455
45.75,0.013113,45.75,0.929599,45.75,2.63763,45.75,31.062,0.0118017,0.8339687,2.371203,27.97716,0.01298187,0.9170317699999999,2.6079903,30.777545999999997,0.013099887,0.9253380769999999,2.6316690300000003,31.0575846
46.0,0.013113,46.0,0.930552,46.0,2.63811,46.0,31.0243,0.0118017,0.8367344,2.373915,27.95203,0.01298187,0.92031254,2.6112585000000004,30.751003,0.013099887,0.928670354,2.63499285,31.030900300000003
46.25,0.013113,46.25,0.930552,46.25,2.6374,46.25,31.0386,0.0118017,0.8374968,2.374228,27.9233,0.01298187,0.9212464800000001,2.6117218,30.7142,0.013099887,0.929621448,2.63547118,30.993290000000002
46.5,0.013113,46.5,0.930552,46.5,2.63668,46.5,31.0525,0.0118017,0.8374968,2.3735880000000003,27.93613,0.01298187,0.9212464800000001,2.6110187999999996,30.728353,0.013099887,0.929621448,2.63476188,31.0075753
46.75,0.013113,46.75,0.928645,46.75,2.63531,46.75,31.073,0.0118017,0.8373061,2.372875,27.9493,0.01298187,0.9212274100000001,2.6102995000000004,30.742179999999998,0.013099887,0.929619541,2.63404195,31.021468
47.0,0.013113,47.0,0.927215,47.0,2.63334,47.0,31.0663,0.0118017,0.8356375,2.371582,27.965030000000002,0.01298187,0.91934425,2.6089371999999997,30.762203,0.013099887,0.9277149250000001,2.63267272,31.0419203
47.25,0.013113,47.25,0.927215,47.25,2.63382,47.25,31.1006,0.0118017,0.8344935,2.370054,27.9631,0.01298187,0.91794285,2.6070114,30.755979999999997,0.013099887,0.926287785,2.63070714,31.035268
47.5,0.013113,47.5,0.926738,47.5,2.63144,47.5,31.1011,0.0118017,0.8344458,2.3702,27.990589999999997,0.01298187,0.91793808,2.607458,30.789599000000003,0.013099887,0.9262873079999999,2.6311838,31.0694999
47.75,0.013113,47.75,0.925784,47.75,2.6343,47.75,31.1168,0.0118017,0.8339688,2.368582,27.99256,0.01298187,0.9174610799999999,2.6051542,30.790246,0.013099887,0.925810308,2.62881142,31.070014599999997
48.0,0.013113,48.0,0.926142,48.0,2.63096,48.0,31.1054,0.0118017,0.8332414000000001,2.370536,28.003980000000002,0.01298187,0.9165297400000001,2.6079236,30.805518000000003,0.013099887,0.924858574,2.63166236,31.0856718
48.25,0.013113,48.25,0.925784,48.25,2.63144,48.25,31.0758,0.0118017,0.833492,2.367912,27.9919,0.01298187,0.916877,2.6046552000000003,30.794050000000002,0.013099887,0.9252155000000001,2.6283295200000003,31.074264999999997
48.5,0.013113,48.5,0.926261,48.5,2.63048,48.5,31.0835,0.0118017,0.8332533000000001,2.3682,27.96899,0.01298187,0.9165309300000001,2.605116,30.765119000000002,0.013099887,0.9248586930000001,2.6288076,31.044731900000002
48.75,0.013113,48.75,0.927215,48.75,2.63048,48.75,31.1173,0.0118017,0.8337303,2.367432,27.978530000000003,0.01298187,0.9170079299999999,2.6041752,30.773003,0.013099887,0.925335693,2.62784952,31.0524503
49.0,0.013113,49.0,0.925307,49.0,2.63048,49.0,31.0982,0.0118017,0.8343027,2.367432,28.003660000000004,0.01298187,0.91792377,2.6041752,30.805936,0.013099887,0.926285877,2.62784952,31.0861636
49.25,0.013113,49.25,0.926261,49.25,2.63525,49.25,31.0777,0.0118017,0.8328717,2.367909,27.98633,0.01298187,0.91606347,2.6042229,30.787012999999998,0.013099887,0.924382647,2.6278542899999997,31.067081299999998
